obs_75,obs_125,obs_175,obs_225,obs_275
3.95582193165174,3.346824759096831,5.23317762210648,2.3574961856808048,5.170574641800963
6.479543605585037,3.0402718096257857,2.869658874616643,3.3761648119762846,1.8029520005424136
3.1649489172232426,2.825759112092782,5.452245635750111,0.9580562390890649,3.3366988618872666
5.119508089087787,2.2622364100170507,3.289444914080063,4.992092176549365,2.5805730527514887
3.354128801997936,2.6463272570480725,3.859337094469909,2.8345985779143845,2.566675805754654
3.0742604326576295,9.803000882954336,1.0684524663770043,1.6666687568130498,1.5994164506776443
1.8786841604475626,3.290947406157235,4.919903678059303,19.05811194591895,1.0127228345588766
4.335225921881201,5.947657083430754,1.6362305801804071,10.301165770474299,3.106822919928452
5.391463517377824,4.740513699246099,2.5706298064527195,2.095679061592894,3.5203017245111736
4.785290051567109,4.709599653485645,2.210941653692526,4.042768034407656,2.2145813780190005
3.7172668577181716,5.272528721325665,5.112429260661454,7.977916021957625,1.514326763088686
3.913668297957075,2.689149674845695,4.979219816019682,1.129548301317009,2.458620227481884
5.032645245545799,3.8726645742087515,7.458516607059312,4.3164379912367945,2.2672141082125403
5.992556954949881,2.4540642204662455,5.806403711384021,2.384426379063561,0.8805198355165633
3.4634547460765166,1.6158623118578803,3.531452479964464,5.042057299070714,1.3829418549359749
5.3782833177426435,3.1446851647384433,2.973234261212679,2.1391516584780788,2.2830321305529035
3.9695245743596344,4.935873522256797,3.000477904117661,7.3580359554635955,0.9048866284067058
4.040162980358462,4.608629739916644,5.79272201783607,1.5967860147705735,2.154294096600073
4.593915909674661,3.5565537258504367,0.763557997576663,1.316163627722193,2.4596786227028193
3.133492527255344,0.8475397492348371,3.14075487019888,7.652227103561554,1.6736757794527681
4.4044539880927305,2.0216981453072678,10.98840620176319,10.00039586809482,3.1566718777230784
3.1989573007999224,3.7264850505792624,4.791242398365404,2.252473477142886,5.306089500495641
3.2000969652196494,2.9428137478279783,7.605684791646288,2.4784549438027352,2.200771284433181
3.8153389187577695,1.5746155475959975,3.995712445526859,2.551699547546979,5.94672309712645
1.5024534745990132,2.907889265190877,7.215611966150608,4.76929635312434,3.332643119590707
3.6508504400721318,6.531260573417318,5.817270408484881,3.9469267444612,2.78845338578986
3.4873686558112755,2.977940239373936,4.72912037520658,1.9359674542394814,1.2622992602738823
3.8681505755360623,5.282071163725601,5.612754234313205,5.07271484069486,0.9199863988581383
6.294812601886069,4.641729054862351,8.1240740432844,3.1199963038088425,5.142692552826081
2.9935351955711296,6.410111072424928,0.771724098641253,7.67263612178437,1.5897186498689277
3.219243533236425,3.8603499516312754,2.3813723110166887,1.3237086513596903,2.278689863650602
4.432721810000244,4.514969151427919,4.689860641880415,4.50713795651686,1.0982988507492746
3.449666576279813,3.377378594694464,4.692563298322761,7.2236348418800596,2.6122362041730605
6.728230104795866,4.65214095194938,5.780013809873517,2.673294528915393,12.837347461220146
4.089382350472429,4.738140882827349,1.916795222191051,2.355099535473866,1.1205084753461645
4.236357569230833,7.901369882996208,2.916092719312032,2.582532355527637,0.7559016634724148
5.486787026184805,3.678826600786837,2.844897374850405,1.8212509362301132,2.9056583906758497
2.9301330493251685,2.7376239070403807,2.4548837589341317,1.6444536929342168,2.2685793803429237
3.664747841072234,3.3024947477167683,3.6121819212675206,1.0465116997733162,1.03219157827185
2.726294280127057,2.2978876986903884,3.4488416246476086,1.0840461070928735,13.94525002293064
3.547260876891966,3.88247016079661,2.7190524886179244,2.231804450747369,3.8574252793412924
3.3793548518751804,8.934376692011151,10.780493926134307,3.107359056448023,1.8509645519073537
4.278766859883553,4.562734944315602,4.009819739668864,3.116807535221705,7.1067343982322715
3.2720292955833483,3.141077796978898,2.9758422762231214,3.45747426796336,1.5100056672107576
3.422785883489981,4.599984769421057,3.602813876250404,3.7187459165366454,3.03471609169538
7.713742820964665,3.1632033068241725,5.041433109621176,4.939568494491272,2.363682130412665
4.90595035038596,3.7621752753440285,6.450613507205072,1.7994499424200183,1.3106058312611717
3.9957268887183304,3.591254525758365,4.766559907268925,6.983747287222771,1.6334109016541323
4.352663116242261,3.455130075701141,5.672679886171945,2.229571707497698,1.2006845536231507
4.056931476744282,3.770427490058033,2.142225943863992,2.4317751856755287,2.014888642481114
2.5456302731647016,1.3816603774056269,3.9965264008311343,2.5569736053499197,4.474385232097896
4.209905460170742,4.3497534293638,2.391924383409348,1.058147112575274,2.259252942019488
5.870933383236995,7.131805652935054,4.178993379977842,2.7219011695975284,1.8968886894217478
3.9811379286674655,1.508374480205325,4.054739556207921,6.256136376734704,1.127505220712358
3.8314535400837317,7.837260478912385,2.7568482309478735,2.308460193549542,2.8815137324345774
4.450248138213642,3.5765757624323418,0.9171241684576595,4.819100305846103,1.3319826557464711
3.1771448463104957,3.0535898031822724,3.753481249619819,5.003408755299464,6.5660459944250364
3.6367091638526823,3.964641198120989,4.582045157442443,8.498267649637945,1.3436405476589695
3.0255831885176168,4.3323502717573925,4.183169697551643,4.161782073466482,4.553128268278439
2.9082597881394134,3.1460576265192923,5.777613601509423,8.810045218468698,8.388236479004485
3.8399122160690964,3.879665058926484,3.8259856605149896,2.6771897131202103,2.3534365535052575
3.5228698277602253,3.031412820415616,4.855354181350864,18.5622009717888,2.8012702170670933
7.018715603530797,4.696444311391497,3.4154792685833626,4.52479079739419,1.081930166398884
5.248462082490288,2.2155121979646077,6.485441178535852,1.865906492433669,2.285603287864305
3.811743160204319,2.775119916522456,4.795052474370885,3.1771168477595237,6.076844004513171
4.515956628942957,1.1732727927681506,3.7809047753280267,7.857889548640143,1.252901702829434
4.014721473076334,5.438740812879348,4.660810162126821,3.664302137244062,1.3426612647963132
3.490460464611385,5.154529817403995,3.72687539695514,0.6651278784938799,4.204563034984785
8.070966078385393,1.531392397268019,3.5598986145864155,3.7018786845515677,3.7473648496134184
3.3995555569197524,5.254825748250802,3.077263111465478,12.13472396701423,0.8279167427271922
5.548758813113063,4.782078214407281,3.4000426387782277,3.094623978016609,1.0624665328509264
13.595541502954912,0.892139683185668,4.184961771013878,2.6322590201770852,3.131194474168566
4.237813656327969,4.251255289640272,4.181994563404132,2.281165679038689,6.799991867822027
3.023102091600421,1.5568398364720528,4.327123728085052,2.0216081100033296,4.599354471683315
3.0234543223882557,4.921906052920453,3.939537985767464,7.4169271916456,1.6222654863459707
4.293713971234721,2.567045470783725,6.718838728878029,7.825422917117046,0.7853087057757437
4.318301226273614,4.244044915308325,3.360789521735285,4.085207110802435,1.1873888821286909
4.567972222208982,1.1827382807866798,6.31356411488843,3.304319721739135,0.9612824054961971
4.680060131089931,1.1831122773981482,4.668995528915703,4.130852439402525,4.600258769400247
3.282024732486524,3.517650934478136,3.471399469978891,3.9806871895972673,3.3989703327642444
6.2773136288043085,2.5192870716986437,4.069664831959417,4.538671558817558,27.579951003980952
5.087350866879204,2.4918560330353703,1.4539322643698729,4.417855994627579,5.507598935689132
4.153901727118354,4.745288041199436,7.020949297996817,2.3229291357064468,1.3796827489643086
4.56640488487101,3.914225400063134,3.0037083121264745,2.28135350253338,5.3156023661011504
3.268686440781256,4.200248260601283,3.860100974259184,3.1733182760655962,1.3583115327024315
4.710359942742525,4.251178523984842,3.611050011295722,2.084389589742321,3.2717079693615343
3.2752837367273044,2.839923994613488,4.5239956252554245,3.471598993448529,1.8530245729964838
4.218086253610297,7.107168736726967,4.801678657761168,2.9472646566457965,3.2256265504182986
2.977077219442121,3.7361276489835626,1.6443457609156726,2.582924937451048,4.742950430651046
6.709774606701532,3.485480665103821,3.8334408680264476,2.4669526766257035,7.655132178892414
4.168579643483656,2.6203224673386805,1.3489457530718918,4.590432871589863,4.714293414651877
2.8482548065402,3.0704924904351185,3.3377320600745475,3.7271631277063384,5.670751492722143
3.8055517405425827,3.933435761427969,4.909422594999253,0.7846577063046187,7.38134355557808
2.8293724050886704,3.642106415048586,6.164828620856348,1.0760105108939066,9.648923525003104
4.141943298841196,3.0411512643177616,4.959682513637092,4.30152825873612,3.765684433998704
6.979520134213038,3.304571400938179,3.3184403073795186,8.115917527084072,6.463160820984256
2.87503186341724,3.417887129393221,2.8598498165719217,4.2698372125550845,3.383868760845885
4.518983103104322,2.619362986464688,4.060293969573918,3.202856459846433,2.3396391440003397
3.516436227436981,6.271272232560057,5.226720686868854,2.0333235318339846,12.157139630894848
5.08999343579161,4.084969660649593,6.264842783212458,4.559259864658258,2.3586868819995632
5.147187068117373,3.4840554201317326,3.6714708822623954,5.422051097952785,10.893196102592855
4.255479815538553,3.657801764030379,1.6320898977229892,2.883855459741127,1.2336431688491643
3.8178530161136,6.133957858012934,2.5988462882545833,2.9965127872796105,2.1619265375691543
4.2015530769231395,3.733255622663528,1.8434220145065823,4.641504833097624,1.6570570788662249
4.112699998044162,3.021777238608705,6.198752358534799,8.211878442293898,2.672734247959274
3.591677132299378,3.7558807447967375,3.4881869716145153,7.511160440507904,1.217471432962547
3.7426260349656997,4.539409667613157,2.9762979982211006,2.5934583819541066,2.4023406184805443
2.6866426219523603,1.4796073961707867,1.7166695472378612,2.2633679711530306,0.889539670387676
2.8075013760505936,2.6160218242724964,6.24996315433318,1.329850185871468,3.5135163491605623
2.376458145984618,5.873076476248482,2.888008736497001,5.073970566281343,9.400307997899175
2.870237656446823,3.331247597584653,2.5600005838343276,5.470368021669587,1.7856632460555002
3.525046942376221,2.9719877358315596,7.731956824371342,0.7067501215162489,3.128791808829131
3.422525289803698,3.48146409556775,5.265610720346864,2.901296175791701,2.2261004053481432
3.60517476655691,3.4874028637810897,2.5696348619004064,1.395555677644957,3.322593287506094
4.627013267324464,5.116902942022226,7.06138010634733,1.260865095929339,3.404485612535098
2.4695025380085944,3.1262016836778486,3.412190728357293,1.28234592630673,1.241721996865237
4.724195454567903,3.57735349265453,0.8082983238970642,3.785167544537501,2.2321203309270925
1.2713951381640207,4.539248719433605,2.9635318263057053,1.8331391385948492,27.532283112796957
2.4166134428255766,6.396422521871294,5.301706398983028,8.994809437231293,1.0136030653986736
3.1614582570023506,2.1649708809163353,2.885538476577795,0.7878734515731841,3.1329274679191808
3.918171756965578,4.340021084399073,1.3876760659277283,4.062529533295991,1.6355974996600788
3.3053566032641806,4.255077431359991,2.6350652837200585,2.236489520964849,3.36124014324986
2.740404755282454,4.213395636575567,3.81824069192841,1.8388386489581112,5.371840424616317
4.184057071076199,7.35182546023681,2.2224281742259517,3.050648635967208,6.992464966181507
4.2052716872408915,9.474330393537768,4.157708536725047,7.928504094185331,6.431002946278326
3.217127745987929,3.6582611375417855,7.300455366559679,5.09649706881724,2.724972993675576
3.183283919407696,3.96106720927709,1.7226233928795762,6.945784440026558,6.247918043984615
3.6610036847887146,2.3861084658355747,4.725459396907781,4.772266156021733,2.628098845764317
4.608296527513221,4.564365873389877,3.7658833185769462,4.1559676908036804,2.274516431213277
4.770723854455664,2.994168009375821,2.7864545414082142,2.5377245110326454,6.437956543235569
4.21876737212245,3.7548756500724756,2.8955580076315615,2.2213769581637255,9.678829279715448
3.9624706200054933,4.150428072657454,4.994242591826786,3.6422456695024485,1.9756634027334625
3.812933564989101,2.5606317673822083,1.6956612597071337,2.282829014631016,6.625076395252396
2.7306378727215694,4.882170424986789,1.9105391218336434,3.931991543487124,0.6889420719552063
3.2700761777684644,4.089574936477042,5.09644444452475,2.881182358154885,4.150316058750292
3.4954724143641327,1.537188706319216,1.6501785556557227,2.3470214462536125,2.156294612527084
4.984501766566817,4.530927497827864,6.667503150523767,5.088093420711281,30.17759451012516
3.732262596847184,2.669934605742685,3.848564879290211,3.281779973649454,22.236898200944065
3.0358836177429525,3.8634171164676614,4.830938010446199,2.982614457043073,3.0804580866572513
3.8334114756717064,5.825653290792933,5.127863528994671,2.568318829599571,6.557654521255156
5.645394488532145,2.8478730117591953,3.584814489300615,4.737681284159988,1.0445075871520502
3.2333871660789715,5.3171951913603985,1.0680275626762463,1.4142143711589343,3.1479806766917977
3.7613541278326275,3.1049118290345885,5.3031331174213445,3.4521750024507742,4.30795413978877
3.996491543812404,4.304395690766715,1.454310370771551,1.7541481868595474,2.7492335757962976
3.333921824697488,5.226104131135346,1.757963053317372,2.709205988055476,2.2237283409833277
3.2480403676826906,5.452103697870517,0.9068029063411451,9.079699258730592,1.6444027010311453
2.329446849499206,6.010116792941652,1.8297568499244863,2.1591689420477036,0.6878909707265672
2.8221947879377853,2.629468273107866,3.3947676927479633,1.2756544720338494,3.864260142323374
3.2067614264806457,8.043652846415451,3.0630265206819014,6.510860225158513,1.1926975816009426
3.819659553718261,8.351638757910218,6.929585916926845,1.558129645983312,6.220706289219109
3.9858013318709395,4.513049794653967,1.8157727805681625,3.088348343444591,2.3900120397206814
4.282001685057094,0.9545796783188538,2.704687765363394,6.6174960793396,0.6807221498147518
2.8790595667626047,3.7769721134966336,3.8993198303449446,2.6987188558113524,2.0272930771571716
3.982485564501381,5.641299701590671,3.3895770053807377,1.0144337282199989,2.15485382979339
4.585405017456128,7.431552797602239,4.714692841661464,3.4900136717826014,2.861192846784001
6.036609659080873,2.546230949030148,3.2077333603522575,4.009396118557628,2.3613149989265656
4.402050355232869,2.6339481201610964,4.2122625956150515,2.4300880068351534,1.9368428404394604
3.2451270802274546,3.993168309949432,4.55518661837062,1.998481044300807,1.2590557884506224
3.4880066516881154,3.725019763664395,11.39349666635013,5.536038973628276,2.77967573984288
5.519025022453245,3.3831132483385273,0.907292704074929,2.6593627497510184,2.811821559342303
3.4033076720527027,3.320854069269049,0.8239900858751987,4.146462714778102,1.3518055248112621
3.0499808837546585,0.8563812120518003,4.140001123561017,2.457878972453883,2.9863662754687135
3.3750910474416664,3.4483698217875793,4.50423112089147,2.642315005069658,2.497215544167453
4.9990645767595465,2.658158137549852,3.1575474839020385,1.489715368847221,3.4550449513490284
2.82289933927779,5.2182127332362604,8.277546600481097,2.7217681383264543,2.1733646294240994
3.9323679613296187,3.605990443594795,4.68898960053889,3.151950252249871,4.402756752437809
3.8972242404084887,4.930688290221753,4.932823526812516,10.442103314922214,11.29306171831774
3.1884490927729487,3.438925536907665,3.2946183200555224,5.337270368505589,6.828765390271515
6.151871931673156,3.90348515649919,6.191245588437833,2.148235121116671,0.6522470685632622
3.2144372924598406,3.0876671712151658,4.3319094846139645,2.3779016782990725,10.778648222902717
3.2137164673066945,4.034811749641181,0.921418453065782,19.295418805163486,2.188446636902729
6.434013022897051,4.2254766934827614,3.7723269126791608,7.939219901075001,3.7423466519323267
3.9547914505463337,5.538722348092589,5.692030587020565,1.4877476349467662,3.8790832847057817
4.791494701248011,0.7436531623740755,2.4864584479872747,1.7199419030239993,1.932193727035715
3.2758054961406433,0.99710126292554,3.7157870661372185,0.7472480729551341,4.3093476670913295
2.8974453745927535,4.612238035408668,5.7784728986535745,1.865006552705916,2.897722094660643
3.4445055537076485,2.6918189686878664,4.256577234298706,2.0659402975325203,2.0618938157426694
3.94167448323354,4.528064630241083,3.2507094110558135,11.378434392420095,3.859670723637316
3.3562721295775915,3.3874253189254793,3.6797412541063097,3.1436921088146486,1.0930387629615979
5.0341351539175685,2.9672708862038157,5.714249858851721,11.409025330077766,1.9780819155731715
3.8105586046957605,4.143915494236058,3.280879273110415,0.9919605998750879,3.603788955819091
3.4834844889338425,3.258762378463284,3.0714450840177334,3.3756719061398823,3.0451958814580817
3.274349689053653,2.9796293550539423,5.2421033077238,3.35431286971707,7.633452619127802
3.082877979342113,3.0298845268270798,3.0017143675149334,4.837698263933506,13.056887724831324
3.687649254841978,2.079046095281757,5.055782898264651,1.8446924489555472,1.8703923999398864
3.0648369379891953,2.9360086084694776,3.0652582139369633,1.0362155812184777,2.4768699343838407
6.616636641723563,4.201560766770028,4.680468715717547,1.7320812096648892,1.183292192800473
2.3601185273011134,4.425726327368826,3.732788864313128,6.29485175170689,3.272074765556045
3.9642106899220524,4.0237865605974825,3.693479185347684,3.5069329805605474,5.164621001145736
1.7784550851398648,2.333195504622284,3.0668007251661336,7.692153242874436,0.5860934714629582
3.5078186654481818,3.384480254784392,3.725779565727466,2.7231029300745746,8.487999869813926
4.098978740819775,6.9213982957546145,5.158199626139396,2.130260169620984,5.843897668738624
3.413505120909566,3.2655323707242,3.955395078229181,6.8183307519859415,3.3200550150287764
3.23678381922476,9.458074198875178,4.250431315716,1.5207046351323446,2.993666458414719
5.088063847202361,5.910005557483118,2.087192999630108,3.2365633910439304,4.076720465430191
3.323246539601792,3.2776978429485517,1.30373382963555,4.541675103352574,1.544031539684868
3.5698682655071177,2.6568934367645727,7.224823224104483,2.7169327793380402,2.579092216797048
2.6778896871141984,2.545128911873583,3.5942597409129484,3.7883572888442942,1.037752548924376
3.470700722071347,6.388708396016893,3.352809575493331,3.012031232844477,3.127830973812067
5.75131463281167,3.9535172107731276,2.2584213807248212,2.422874565888942,7.481950820544391
4.707048578262058,2.881354999034752,5.814323839133136,1.099639594337698,2.40338253153248
3.2355657289331763,3.7489429146347852,3.6230273834676474,13.7055956715631,1.0091011437913804
5.053366929168026,2.9651053892453048,2.0381677375008644,3.4023540663766356,6.7488300494823035
4.399728452552382,4.331113429292569,2.871821431470267,0.6686425349733199,1.1914257592930593
2.759794840413762,3.258571357467257,3.9356846515879176,1.149929235786966,6.145324053934524
2.5806136757040945,4.816161045418087,0.8343474033900719,2.7597812193094406,2.2098341464483484
3.539031428016514,3.716177799377532,5.527134895415489,4.247748587185124,2.2946747296621206
2.8781601111399966,3.4644172393083226,3.399595142761724,8.295590651552317,14.06247169318642
2.7937105955891446,4.461965037826512,3.2283253082193317,3.6793500950375684,2.2317589140938203
4.037528451422405,2.723050052419799,2.434825858372588,3.2717115234803447,6.006372965461567
2.508932481819937,4.255712321087457,4.166731468914582,6.559197968013861,3.2886362643322533
4.910372945099348,3.9037559073062145,1.0779732711223895,0.6341464356915469,2.1507949983560537
6.9535718324020115,2.7641777876484257,5.2035021241813775,6.444490694492636,3.4097420191184353
3.4066909670127585,4.7666571879239825,5.439889525594952,5.391744061358597,3.8421873316928727
2.7093848878830746,4.106778128968213,3.913490168185011,0.964853694910333,2.7041372483889217
5.7000236801763045,3.6787792271076185,5.154138423476301,2.8060128924841248,5.445124880799996
3.8178437533135017,2.7877193016789765,1.9310855259418005,1.212423451162811,9.529698192683567
5.254840056939117,3.634345154638301,5.306646979172969,5.149249724659885,2.533676885900483
2.7933697489063443,3.126452071394665,2.718152912025476,2.197350767243122,6.8087638127180306
1.9550025409290688,3.714609276396571,4.206092346637073,3.518954168847021,2.8519552200264537
3.1487743751059054,7.4715196238288515,2.8907324436392265,3.639043147085689,10.899286905514327
4.465883347282226,4.050643649295743,3.5759009740698957,3.73344930498819,6.340115105717925
3.42072248786526,2.9466263501868406,3.409871164269818,2.459812150782301,0.9596950789513675
3.1699903602006487,3.7679811125237785,2.935992596436287,1.0029564150501538,2.293364726759867
2.482591547346456,3.3618951799806007,3.268402005203041,3.5068979028349108,2.5202618247406514
2.4808395506972674,3.730012772061853,3.3503785033702345,4.805255314165487,1.6309633186611963
2.7777142144845537,2.580081441051962,2.822411582839581,4.285486893779178,8.35859248865881
2.983850879125125,4.412355143221108,2.1249357642093196,6.418266538392013,1.90139845368289
3.7329374822330803,3.762097010874965,5.234637841977556,5.552242229621833,1.4199259758709903
3.6732702002854145,2.25943183447305,6.810928504317408,4.193843015922815,2.6311184901123306
2.9641905574293093,3.7513720875845817,4.945741872746613,4.915213784195384,1.1692229487516905
3.406523327173398,4.2095166011305825,1.2000366699454532,6.41685668107596,5.091242477661384
4.361086783283443,1.6303549091138716,3.503595965938456,2.1192158755999477,4.2046596813081605
3.8262343663149485,4.736774498996691,5.13498836591111,2.136561264061837,2.615055331352675
2.77536670766896,2.6641389994923546,2.7644785697277707,11.808696629977877,3.466531567910145
7.22391810970464,2.1404854438154084,4.087891341379777,3.4684297538296507,6.618051281052575
4.8597643449989105,3.4291355570724797,3.1353455729086765,2.313329536375626,2.367371027971153
3.2834495161895325,4.509091585405098,5.06853113601566,2.0715638012390345,0.7016034880457173
2.9827050135511968,4.945689438379735,7.974523686291646,2.6939024478081355,10.181883241453942
4.047960422873716,3.2428321430584215,7.224607386817818,1.6597803506256288,1.23090831277788
3.316896947558503,2.7555294320883363,6.5528547478328845,1.9178215414620527,5.152218659807328
3.628595280230061,4.073179470702683,3.6501301382646476,3.474860655419581,0.612646048291743
4.983034606478134,3.9112617311158955,2.98319678600104,2.6533920512376543,0.8058003923894449
5.360908120395186,9.51607683067545,11.05187027776985,3.371925000664934,3.073241738471686
3.2408104174879213,3.0272170607931153,2.2464540618727993,5.694972495516053,2.081950579034746
2.8134799718270154,3.9895594746144942,3.3385394410537557,3.315143524539215,2.632959722681166
3.2595681497139117,4.97849833584044,5.359549976443849,3.3624100100913608,13.655840442543074
4.516879036737931,1.052616084174664,3.0420203953615,2.58699035915876,3.9175184847365294
1.0088320554230055,3.3063529201503403,9.841965115402955,1.0361789163425068,4.82103669150296
4.972493180370647,4.547814629684189,3.7442055838656514,9.759558449995323,2.1997223101999355
3.609999857581769,3.313203991781698,3.911177441882172,2.304530174729833,3.221669534348762
3.447552461044265,2.7640134661963556,7.72027610900417,5.207424256996707,3.691646335990221
4.150227891094416,2.801436635115274,4.59230053446341,3.5787888250833095,1.062375675338367
3.1978609788886043,0.9510931354899065,2.6550473257966556,5.380861947587393,2.45401675148374
4.73321303111774,3.3152136008898587,2.722617295941678,2.7339740455157884,0.8264708819907781
